contig,Avg_fold,Length,Ref_GC,Covered_bases,Covered_percent,Read_GC,Plus_reads,Minus_reads,RNA_Covered_bases,RNA_Avg_fold,RNA_Covered_percent,RNA_Read_GC,Origin,Reconstruction_Error,Category
ptg001395l,0.048525075882826646,0.03862246938110883,0.5838650865998178,0.038650210646945835,1.0,0.5751152073732717,0.0767590618336887,0.09209572153734591,0.05598965313890527,0.016945873816648645,0.6357005834865318,0.4836170212765957,Oscheius dolichura,0.006235493805090156,Normal
ptg001396l,0.13461474466060125,0.06957321120129936,0.6093892433910666,0.06959181486153365,0.9737430167597267,0.6124423963133638,0.038379530916844345,0.04568527918781726,0.05693454136063904,0.0063229369100321585,0.4114610721512437,0.5536170212765956,Oscheius dolichura,0.005835663537672165,Normal
ptg001397l,0.21509380186174742,0.18172224306308457,0.6390154968094806,0.1817458550781991,1.0,0.6497695852534562,0.09523809523809525,0.08992023205221175,0.22137189728193857,0.005906319522374266,0.7023471976239856,0.5465957446808511,Oscheius dolichura,0.005455765476401757,Normal
ptg001398l,0.4859621175076842,0.02764872474534069,0.6280765724703739,0.0276767826667656,1.0,0.6470046082949308,0.04548685145700071,0.05003625815808557,0.053469951214281886,0.008461243916555942,0.7572062900437088,0.5197872340425533,Oscheius dolichura,0.00537144509419363,Normal
ptg001399l,0.14987744037721973,0.03876262990613367,0.34320875113947125,0.038790367127534156,1.0,0.4096774193548387,0.01563610518834399,0.01595358955765047,0.07020988580925319,0.020495613357629002,0.7959921584794853,0.4885106382978723,Oscheius dolichura,0.012193068435704705,Normal
ptg001400l,0.6093458514712831,0.11033518977322851,0.6239744758432089,0.11036086171502066,1.0,0.6534562211981565,0.13077469793887705,0.1457577955039884,0.1554240604728462,0.07142749223813627,0.7710877585619391,0.5595744680851062,Oscheius dolichura,0.008533026771763581,Normal
ptg001401l,0.3791349925438492,0.09379624782029772,0.6308113035551506,0.09382239700559802,1.0,0.6631336405529953,0.07818052594171998,0.07614213197969544,0.13805420039671903,0.013711856438995642,0.7874375812442943,0.5138297872340425,Oscheius dolichura,0.004497595199230358,Normal
ptg001402l,0.43987844653671676,0.10439897930158834,0.3618960802187787,0.1044248225371621,1.0,0.3829493087557603,0.09950248756218906,0.10079767947788253,0.04864499008202434,0.009453725019233378,0.24526101241433856,0.4799999999999999,Oscheius dolichura,0.017065512601208043,Normal
ptg001403l,0.5409818159182261,0.032253410229244904,0.5761166818596173,0.03228133527903507,1.0,0.5861751152073731,0.05401563610518834,0.04278462654097172,0.04390714630354367,0.014197318640246013,0.5632075352637047,0.4955319148936171,Oscheius onirici,0.003963707830952568,Normal
ptg001404l,0.2183922041039562,0.060067029709908924,0.6166818596171377,0.06009415217695993,1.0,0.6041474654377879,0.042643923240938165,0.04205946337926034,0.02571972336889508,0.00818146223750206,0.20534561165122062,0.5093617021276595,Oscheius dolichura,0.013628491334813565,Normal
ptg001405l,0.26386708985395807,0.07601235061567571,0.7903372835004558,0.07603901296859672,1.0,0.7516129032258063,0.03766879886282871,0.03770848440899202,0.10551921942851016,0.020776457690916943,0.7161298057709216,0.5740425531914892,Oscheius dolichura,0.007876522467764937,Normal
ptg001406l,0.18555499483804944,0.09815359120121692,0.5364630811303557,0.09817961465212338,1.0,0.5635944700460827,0.06751954513148543,0.07106598984771574,0.13558810915134295,0.02667836340302616,0.7434741637884976,0.48999999999999994,Oscheius dolichura,0.0042449520153043175,Normal
ptg001407l,0.35820726650737766,0.08928225444082133,0.5797629899726526,0.08930853388076807,1.0,0.6000000000000001,0.06894100923951671,0.06091370558375635,0.08855143944673778,0.0036822790903237998,0.5229902948563159,0.5570212765957447,Oscheius dolichura,0.00043060785736653747,Normal
ptg001408l,0.24680740110567922,0.03762485623240264,0.7743846855059255,0.03765262628511126,1.0,0.7534562211981566,0.017057569296375266,0.01885424220449601,0.06256366268160617,0.011581614219069655,0.7238072601373947,0.5121276595744682,Oscheius dolichura,0.006748735604991817,Normal
ptg001409l,0.16952299818304034,0.20702534019845079,0.5665451230628991,0.20704822207382126,1.0,0.5857142857142856,0.13503909026297087,0.15518491660623643,0.2526604299576476,0.02246095441159065,0.711194149148749,0.5474468085106383,Oscheius dolichura,0.006775497415299172,Normal
ptg001410l,0.17876439698747232,0.02163418927442194,0.5419325432999089,0.02166242074975473,1.0,0.5903225806451613,0.007107320540156361,0.029731689630166785,0.0398796440250898,0.003505992343280218,0.6533082466376956,0.5063829787234042,Oscheius dolichura,0.001473781586445346,Normal
ptg001411l,0.13503169402415643,0.04990126927722515,0.7470373746581587,0.04992868508487712,1.0,0.6926267281105991,0.01634683724235963,0.012327773749093544,0.0834517235833378,0.013552135712422357,0.7884808736732726,0.6038297872340423,Oscheius dolichura,0.007982046870076085,Normal
ptg001412l,0.22604997833037815,0.0451564232682961,0.6230628988149498,0.04518397599201933,1.0,0.6599078341013824,0.03411513859275053,0.0340826686004351,0.04994504905377151,0.011859270589655413,0.5061745663815841,0.617872340425532,Vigna unguiculata,0.002460352149223136,Normal
ptg001413l,0.2665332167702124,0.04335494828488863,0.5268915223336372,0.043382552991516415,1.0,0.5585253456221195,0.02914001421464108,0.02610587382160986,0.05714228274272235,0.045273673941011824,0.5973963964342957,0.4948936170212766,Oscheius dolichura,0.0007760193870951508,Normal
ptg001414l,0.39518852179509817,0.011629201208678407,0.7525068368277121,0.011657721385405589,1.0,0.7276497695852533,0.03198294243070362,0.031182015953589555,0.028205918618988902,0.01754418610236276,0.6254706384697255,0.6014893617021275,Oscheius dolichura,0.005764070774051889,Normal
ptg001415l,0.4313241333032138,0.05562723896132806,0.5633546034639927,0.0556544895418532,1.0,0.5847926267281103,0.07533759772565743,0.08194343727338652,0.07931699994638931,0.018178306040571083,0.6894354021093017,0.5185106382978724,Oscheius dolichura,0.00175378788379127,Normal
ptg001416l,0.13700877786073262,0.04272010355389378,0.6171376481312674,0.04274772657943987,1.0,0.5806451612903225,0.018479033404406535,0.013778100072516314,0.03805017959577548,0.006485959455118425,0.4006116722547316,0.5527659574468085,Oscheius dolichura,0.005682116310888513,Normal
ptg001417l,0.47588290495864366,0.08564632552694174,0.5793072014585232,0.08567270988432969,1.0,0.6073732718894007,0.0824449182658138,0.09499637418419145,0.09003243446094461,0.004868675614749175,0.5512296547459288,0.5438297872340425,Oscheius dolichura,0.0012421925817963444,Normal
ptg001419l,0.2632543896154944,0.1480424933732928,0.4886052871467641,0.14806707724270982,1.0,0.4949308755760369,0.18052594171997158,0.1914430746918057,0.15807778909558784,0.01034673409521518,0.6020743850674563,0.4397872340425531,Oscheius dolichura,0.00403132575699345,Normal
ptg001420l,0.5532103730737624,0.10089496617596741,0.5154968094804011,0.1009209105224539,1.0,0.5419354838709676,0.10518834399431415,0.11530094271211022,0.06587412212512732,0.008537565261723787,0.34674854549049466,0.49340425531914894,Oscheius dolichura,0.007702735361385771,Normal
ptg001421l,0.11957226867825484,0.08384072817515117,0.662260711030082,0.08386716463439771,1.0,0.6078341013824882,0.08386638237384507,0.08121827411167513,0.0934099072535249,0.005916073170165483,0.5827766302495908,0.7238297872340425,Oscheius dolichura,0.007593948274634089,Normal
ptg001422l,0.21877587581877694,0.08944302680776159,0.6613491340018234,0.08944456811192733,0.9357541899441344,0.6755760368663593,0.042643923240938165,0.03915881073241479,0.08391411569184581,0.0038308798993763596,0.4942724087013954,0.5717021276595744,Oscheius dolichura,0.003711054468688977,Normal
ptg001423l,0.2165795510023032,0.08035732689144567,0.5770282588878761,0.08038386386683487,1.0,0.6096774193548384,0.04477611940298507,0.049311094996374184,0.08683589771082399,0.040696860106841606,0.560859075592426,0.6376595744680851,Oscheius dolichura,0.0022073895250736397,Normal
ptg001424l,0.29057729673522775,0.049744619278667974,0.7137648131267096,0.04977203960657252,1.0,0.7557603686635943,0.0355366027007818,0.04423495286439449,0.07891491985203451,0.012420484857019664,0.7470583781009552,0.582127659574468,Oscheius dolichura,0.006031636003859087,Normal
ptg001425l,0.14375043799258258,0.05291059819687607,0.5369188696444851,0.05293380491866803,0.9837988826815263,0.5672811059907834,0.03198294243070362,0.026831036983321246,0.050260011794349434,0.01139424550644228,0.45167095061608936,0.49297872340425525,Oscheius dolichura,0.0044108026411041265,Normal
ptg001426l,0.1633294405009343,0.02545150239715721,0.45624430264357363,0.025475501471643045,1.0,0.40506912442396303,0.022743425728500355,0.029006526468455404,0.013731035222216265,0.0006361902163679015,0.20553176362695566,0.44446808510638286,Bibio marci,0.019526418168127575,Normal
ptg001427l,0.2602965938956264,0.051715111365781864,0.39334548769371014,0.05174247483366724,1.0,0.4170506912442393,0.02487562189054726,0.03625815808556925,0.07774888757840562,0.022336661818142266,0.7146142973131011,0.41829787234042554,Oscheius dolichura,0.00769227935285231,Normal
ptg001428l,0.1565270975978627,0.018031239307607007,0.5542388331814039,0.0180595747487489,1.0,0.5788018433179722,0.02629708599857853,0.02175489485134155,0.031523079397415964,0.0032931768569407394,0.5706220631107781,0.4812765957446808,Oscheius dolichura,0.0020167759235849222,Normal
ptg001429l,0.288059940483904,0.039141887797377345,0.5063810391978123,0.03915724732672125,1.0,0.5050691244239631,0.05543710021321961,0.044960116026105876,0.029995175038867738,0.017147873000962845,0.33575401015527384,0.5072340425531914,Oscheius dolichura,0.006777404617194292,Normal
ptg001430l,0.5812144932381775,0.11906224364021617,0.5054694621695535,0.11908766375635857,1.0,0.5442396313364055,0.224591329068941,0.21174764321972445,0.1166166300327025,0.02301714004731157,0.5377068180001597,0.5261702127659573,Oscheius dolichura,0.004721417828665941,Normal
ptg001431l,0.28545253883012234,0.06752027174652381,0.7839562443026435,0.0675471791447157,1.0,0.7350230414746544,0.05685856432125088,0.05728788977519942,0.07632150324344608,0.010944628909623052,0.5683461711588539,0.6523404255319147,Oscheius dolichura,0.007014341499268409,Normal
ptg001433l,0.29493275370194266,0.05249836135856772,0.6873290793072016,0.05252570222519025,1.0,0.682027649769585,0.04975124378109452,0.05148658448150834,0.0971023427866831,0.040295138854429056,0.8839263553336222,0.5925531914893616,Oscheius dolichura,0.009035941086306605,Normal
ptg001434l,0.4335576507859202,0.0460757114177237,0.5487693710118506,0.04609911536527253,0.982122905027893,0.6225806451612901,0.042643923240938165,0.046410442349528645,0.08538840937114672,0.02408453827349041,0.8561791938883255,0.5340425531914892,Oscheius dolichura,0.0070568682054517546,Normal
ptg001435l,0.05850876200491177,0.04720524035468857,0.45897903372835014,0.047232733958266354,1.0,0.5179723502304148,0.007818052594171997,0.009427121102248005,0.020539591486624133,0.004012536845495649,0.19819926885393485,0.4289361702127659,Oscheius dolichura,0.02098835566093211,Normal
ptg001436l,0.2755788646997358,0.08635537288883208,0.6773017319963539,0.08638173678612947,1.0,0.6788018433179721,0.058280028429282156,0.05511240029006526,0.12588457620758056,0.01481595418818657,0.7694996823847644,0.5236170212765958,Oscheius dolichura,0.004702644559645188,Normal
ptg001437l,0.5541010395545962,0.054477098182447774,0.5186873290793073,0.05450438195114311,1.0,0.5566820276497695,0.08102345415778252,0.06381435823060189,0.07498123626226344,0.003843536870342782,0.6619974422508191,0.488936170212766,No hits found,0.004480897133441282,Normal
ptg001438l,0.2900350668117311,0.04691667456787273,0.5806745670009117,0.04694417649823156,1.0,0.5322580645161288,0.03269367448471926,0.03335750543872371,0.04774701120463196,0.006944627588895648,0.47006318650114215,0.6217021276595744,Oscheius dolichura,0.0023128768463853352,Normal
ptg001439l,0.11304906652280282,0.04913450875797163,0.48587055606198737,0.04916194669107039,1.0,0.5617511520737326,0.017057569296375266,0.021029731689630165,0.05527931163887847,0.007232720742137375,0.5264451493212288,0.5251063829787235,Oscheius dolichura,0.0041507226336397,Normal
ptg001440l,0.48769451275062475,0.1258023159465576,0.6804922515952598,0.1258275415728855,1.0,0.7156682027649768,0.10518834399431415,0.11965192168237854,0.19624859271966977,0.035508830328400805,0.8697388403468105,0.5482978723404255,Oscheius dolichura,0.011031707453470894,Normal
ptg001441l,0.4991772590727594,0.08084788872903259,0.6467639015496811,0.080874411548894,1.0,0.6258064516129029,0.0767590618336887,0.08992023205221175,0.10477537125395378,0.016314049970624633,0.67532676507831,0.5021276595744679,Oscheius dolichura,0.0032140604391254182,Normal
ptg001442l,0.18965989068488143,0.11371140947897385,0.529626253418414,0.11373698399742774,1.0,0.5626728110599077,0.09310589907604833,0.07831762146482958,0.09559454243285262,0.03437122101889997,0.4570977539765006,0.6404255319148935,Oscheius dolichura,0.004976056859615375,Normal
ptg001443l,0.3273177784468108,0.110755671348303,0.6020966271649955,0.11078133115678565,1.0,0.6258064516129029,0.07391613361762615,0.0732414793328499,0.13039457459926018,0.008490903355267365,0.6428006512164032,0.5878723404255317,Oscheius dolichura,0.0009930594732271139,Normal
ptg001444l,0.03127022351226398,0.06066477312545603,0.5711030082041935,0.06069187834417486,1.0,0.6041474654377879,0.027718550106609806,0.02175489485134155,0.0608548222805983,0.0033735021314547837,0.49238354458602734,0.5395744680851065,No hits found,0.006838814872785477,Normal
ptg001446l,0.21339468426754132,0.08259989529184306,0.7584320875113948,0.08262636755624811,1.0,0.7866359447004605,0.04619758351101635,0.05583756345177665,0.11559802712700369,0.021344028907717107,0.7328025022190996,0.5953191489361702,Oscheius dolichura,0.009118142852431902,Normal
ptg001447l,0.13153362588954093,0.044006282489415814,0.6326344576116683,0.044033868401309226,1.0,0.6405529953917048,0.01990049751243781,0.029731689630166785,0.060137779445665576,0.1891802079146009,0.6221525057949003,0.8114893617021275,Oscheius dolichura,0.01186483966860862,Normal
ptg001448l,0.2767807750716742,0.05925492313844149,0.7989972652689155,0.05928206903943345,1.0,0.7930875576036867,0.04548685145700071,0.044960116026105876,0.07882110116335174,0.017486347350480214,0.6520483027567319,0.708723404255319,Oscheius dolichura,0.010718318004915723,Normal
ptg001449l,0.19801062300847955,0.05294357714394073,0.6868732907930721,0.05292968266923896,0.8377094972066743,0.7410138248847926,0.03624733475479744,0.032632342277012324,0.08205114458800192,0.029575234748954373,0.741122548998986,0.6023404255319147,Oscheius dolichura,0.008149997037428167,Normal
ptg001450l,0.2817156546281183,0.041231928567600655,0.5446672743846857,0.04125547228611709,0.9804469273742598,0.5571428571428569,0.033404406538734895,0.04205946337926034,0.05875730445504745,0.013054377083606407,0.6370877838028849,0.4874468085106383,Oscheius dolichura,0.0006847463510631524,Normal
ptg001452l,0.4319916437866519,0.040992831201381814,0.6554238833181405,0.04102050406866019,1.0,0.667281105990783,0.05259417199715707,0.04423495286439449,0.06249664933254704,0.006705530386231587,0.6807115001956173,0.5442553191489361,Oscheius dolichura,0.002932556606327462,Normal
ptg001453l,0.15254943981972124,0.022998693209222557,0.7041932543299911,0.023026885310776384,1.0,0.5986175115207373,0.014214641080312724,0.018129079042784626,0.03390875462392109,0.01271848346580033,0.5368833321413997,0.5006382978723403,Oscheius dolichura,0.0033293383199719012,Normal
ptg001454l,0.21054455152887308,0.07749640323358575,0.4995442114858708,0.07752302276306136,1.0,0.47511520737327184,0.049040511727078885,0.04713560551124003,0.020606604835683266,0.0023077737905008978,0.1298141845702098,0.5397872340425531,Oscheius dolichura,0.020447497151601844,Normal
ptg001455l,0.3632106588700398,0.07627205982380997,0.5779398359161352,0.07629871468262803,1.0,0.5889400921658985,0.0824449182658138,0.08121827411167513,0.12678255508497294,0.034627396593182896,0.8599379914096646,0.4944680851063829,Oscheius dolichura,0.0064659190113724304,Normal
ptg001456l,0.4717094963055937,0.16197197613973177,0.5100273473108479,0.16199615806353213,1.0,0.5516129032258064,0.1648898365316276,0.1914430746918057,0.16747976196858413,0.013566196905055219,0.58781009553698,0.5174468085106383,Oscheius dolichura,0.0009851501045904972,Normal
ptg001457l,0.20580542284733744,0.04863570218361853,0.44621695533272554,0.048663154510153114,1.0,0.45760368663594453,0.0355366027007818,0.05003625815808557,0.025062992548115583,0.0009719566951852576,0.2374194918997598,0.45808510638297867,Oscheius dolichura,0.01508801216811182,Normal
ptg001458l,0.2002754606311713,0.025113468189744366,0.7142206016408388,0.025141599267888507,1.0,0.7064516129032257,0.02061122956645345,0.024655547498187092,0.04135393770439072,0.007263822354452168,0.6212238493283805,0.5282978723404255,Oscheius dolichura,0.0032896601178710994,Normal
ptg001459l,0.49260785971082893,0.0891379715474134,0.6773017319963539,0.08916425515075067,1.0,0.6686635944700459,0.08173418621179815,0.08846990572878898,0.13089717471720366,0.023953034812025174,0.779285807436824,0.586595744680851,Oscheius dolichura,0.006735548347536993,Normal
ptg001460l,0.42103350980927207,0.08255867160801222,0.6690975387420237,0.08258514506195742,1.0,0.693548387096774,0.07107320540156362,0.07614213197969544,0.06258376668632391,0.024541669353821936,0.3922358850527325,0.6744680851063829,Oscheius dolichura,0.007016691875839108,Normal
ptg001461l,0.19069932783064575,0.02989541551412117,0.6257976298997265,0.029923408605607913,1.0,0.6156682027649769,0.04690831556503198,0.047860768672951415,0.05793304026162011,0.0024845159607876487,0.7810547770593456,0.4874468085106383,Oscheius dolichura,0.003980246041168634,Normal
ptg001462l,0.15405084903026972,0.09311605703708895,0.7639015496809483,0.09314222584980172,1.0,0.7672811059907834,0.03766879886282871,0.03625815808556925,0.08193052055969549,0.006724601234539315,0.4657732774106155,0.6257446808510638,Oscheius dolichura,0.01013298882219878,Normal
ptg001463l,0.3762750722614355,0.08711388867131944,0.46171376481312687,0.08714023068107807,1.0,0.4824884792626727,0.06254442075337598,0.07179115300942712,0.07761486088028735,0.00473259894488378,0.4668891375589481,0.45553191489361694,Oscheius dolichura,0.0035382529641189227,Normal
ptg001464l,0.36897356462734715,0.07086351250520448,0.7128532360984503,0.07089032343169022,1.0,0.7304147465437789,0.054726368159203974,0.05656272661348803,0.09999061813113172,0.0265267454149876,0.7184698517935795,0.5640425531914892,Oscheius dolichura,0.005166721078288586,Normal
ptg001465l,0.19125330280663694,0.05096484032006068,0.5022789425706473,0.05099222543757678,1.0,0.5041474654377878,0.04122245913290689,0.046410442349528645,0.030055487053020958,0.0014317557966830182,0.27556276792212325,0.5919148936170213,Oscheius dolichura,0.011145002640802204,Normal
ptg001466l,0.2487766549072591,0.05505422975607945,0.4252506836827712,0.05508149687121269,1.0,0.43732718894009226,0.04975124378109452,0.03988397389412618,0.0852744866777462,0.020273215007214494,0.7477030739265236,0.473191489361702,Oscheius dolichura,0.006335828382266629,Normal
ptg001467l,0.2621483971722612,0.026622255017952914,0.5756608933454879,0.02665034255892756,1.0,0.5714285714285712,0.033404406538734895,0.03335750543872371,0.046862434997051415,0.08971747944351363,0.6793653164162905,0.5646808510638297,Oscheius dolichura,0.0015139757673453345,Normal
ptg001468l,0.5500411664089931,0.1465254618083181,0.4808568824065633,0.14655008945281262,1.0,0.5571428571428569,0.21819474058280028,0.20812182741116753,0.1101431405135903,0.0029304132677876564,0.41937305697302163,0.5131914893617022,Oscheius dolichura,0.005368764756445638,Normal
ptg001469l,0.13905045948602868,0.06259816389712217,0.5177757520510482,0.06262521332640797,1.0,0.4986175115207372,0.058280028429282156,0.05293691080493111,0.0892684822816705,0.027061488206342615,0.7080337723855638,0.4955319148936171,Oscheius dolichura,0.004634905270470811,Normal
ptg001470l,0.3165005850993651,0.0728051480136368,0.6221513217866912,0.07283190291278145,1.0,0.7456221198156681,0.0646766169154229,0.0630891950688905,0.11592639253739344,0.015061066772854164,0.8161754498146893,0.5197872340425533,Oscheius dolichura,0.006655620986914781,Normal
ptg001471l,0.19438140178767527,0.04895724691749904,0.6130355515041022,0.04898468996562044,1.0,0.566359447004608,0.0255863539445629,0.029731689630166785,0.08623277756929179,0.03568701467229092,0.8267019759453785,0.49702127659574474,Oscheius dolichura,0.005279646921554027,Normal
ptg001473l,0.48532396965548236,0.0602236797084661,0.8491340018231541,0.06019720841268664,0.9851955307262301,0.8373271889400922,0.06538734896943853,0.0725163161711385,0.09853642845654854,0.006570250707041738,0.8066785439339695,0.5644680851063828,Oscheius dolichura,0.018048201218453828,Normal
ptg001474l,0.22035362787053975,0.08095507030699275,0.46536007292616244,0.0809815900340498,1.0,0.49354838709677407,0.04975124378109452,0.047860768672951415,0.102208759984989,0.012688748123215049,0.6578053418255093,0.43425531914893617,Oscheius dolichura,0.003855138567695513,Normal
ptg001475l,0.13240863230038208,0.09795983988721199,0.5556061987237924,0.09797762443009903,0.9801675977653304,0.5907834101382488,0.03198294243070362,0.04205946337926034,0.14825363212351902,0.03069975064021407,0.8153740497835588,0.47595744680851065,Oscheius dolichura,0.007463525811779965,Normal
ptg001476l,0.2817548048031001,0.04070014304618289,0.4712853236098451,0.040727824359196335,1.0,0.5534562211981564,0.042643923240938165,0.03988397389412618,0.08506004396075698,0.05118867307136217,0.9326245535507699,0.4804255319148936,Oscheius dolichura,0.010544898683933492,Normal
ptg001477l,0.2999224435033612,0.07201777565246784,0.6654512306289884,0.07204455327182938,1.0,0.7055299539170508,0.05543710021321961,0.05438723712835388,0.061638878464590145,0.018405353503259614,0.4335679339023764,0.5487234042553191,Oscheius dolichura,0.004130302413046207,Normal
ptg001478l,0.11112326941545266,0.04412170880414215,0.5036463081130356,0.04414929138532314,1.0,0.5271889400921657,0.043354655294953796,0.05656272661348803,0.03220661555781912,0.004163376818827127,0.33035560285895776,0.5780851063829786,Spilosoma lubricipeda,0.01029110096150238,Normal
ptg001480l,0.3707979627814947,0.06045040996953569,0.4343664539653602,0.060477521373863294,1.0,0.4400921658986172,0.06609808102345416,0.06961566352429296,0.06952634964885004,0.12112707172650038,0.5652373279934709,0.6363829787234041,Oscheius dolichura,0.005556725347091322,Normal
ptg001481l,0.326337066563519,0.057177249473367435,0.6836827711941662,0.05712613258803065,0.7092178770949431,0.6493087557603683,0.05899076048329779,0.05656272661348803,0.10233608534820135,0.02897122967270064,0.8727824777353822,0.5123404255319148,Oscheius dolichura,0.015054861637842094,Normal
ptg001482l,0.1812406455550653,0.06897546778575225,0.64767547857794,0.06900233319317686,1.0,0.6382488479262671,0.03909026297085998,0.03480783176214648,0.12122044711306491,0.11389134519095806,0.8922747981776036,0.5704255319148934,Oscheius dolichura,0.009949968795639376,Normal
ptg001483l,0.34456538803500186,0.06788304016423516,0.3591613491340018,0.06790993709447372,1.0,0.41566820276497696,0.0746268656716418,0.08556925308194344,0.10123706642363157,0.0890449711210998,0.7534264584008178,0.5863829787234041,Oscheius dolichura,0.009179059456609536,Normal
ptg001485l,0.6926691688848503,0.0516821324187172,0.5501367365542391,0.0517094968382347,1.0,0.6018433179723501,0.13503909026297087,0.13850616388687456,0.06727470112046319,0.0031637417760382344,0.6177973909275626,0.5885106382978722,Oscheius tipulae,0.009899001171522018,Normal
ptg001486l,0.16585462678725443,0.029804723409693333,0.3969917958067457,0.029832719118168403,1.0,0.4082949308755759,0.01990049751243781,0.021029731689630165,0.06659786629496595,0.04894855999402151,0.8996882743185995,0.5257446808510637,Oscheius dolichura,0.01394322626152551,Normal
ptg001487l,0.17744503609058881,0.04656627325531063,0.587055606198724,0.04659378529676074,1.0,0.6133640552995392,0.05046197583511016,0.04060913705583756,0.02429233903393556,0.0006358657273071431,0.23791379375623134,0.5842553191489359,Oscheius dolichura,0.012471313765569527,Normal
ptg001488l,0.25173836564462526,0.15537206435841516,0.5474020054694622,0.15539643672759354,1.0,0.5677419354838709,0.0945273631840796,0.09064539521392313,0.23545810325416824,0.02846912554710611,0.8644845167831254,0.506808510638298,Oscheius dolichura,0.008793353127806118,Normal
ptg001489l,0.13852193212377562,0.09140939652649238,0.3532360984503191,0.09143561458616739,1.0,0.32811059907834084,0.03909026297085998,0.0340826686004351,0.12664852838685467,0.007963599143550784,0.7376130058180379,0.461063829787234,Oscheius dolichura,0.014701112462652774,Normal
ptg001490l,0.3242151270795105,0.04828117850267335,0.5670009115770285,0.04830039656039509,1.0,0.5617511520737326,0.04690831556503198,0.04423495286439449,0.0314359620436391,0.05185985307598342,0.3009393838685115,0.6744680851063829,Oscheius dolichura,0.008908975887295103,Normal
ptg001491l,0.2762816103406574,0.060854402071077875,0.5004557885141296,0.06088150181791201,1.0,0.5290322580645159,0.03411513859275053,0.04278462654097172,0.059025357851283974,0.003990334962391129,0.4761567715147512,0.5125531914893617,Rhagonycha fulva,0.002103762363978108,Normal
ptg001492l,0.23128827174293054,0.06265175468610226,0.6545123062898817,0.06267880256898585,1.0,0.6852534562211978,0.03909026297085998,0.04713560551124003,0.08757974588538037,0.02448663904527227,0.694014530371168,0.5257446808510637,Oscheius dolichura,0.002691959908745978,Normal
ptg001493l,0.18799796575690791,0.036882829923447616,0.5683682771194165,0.03691062138787894,1.0,0.5649769585253455,0.022743425728500355,0.01595358955765047,0.027167211708572347,0.01684131623040428,0.3170389005043982,0.48340425531914893,Oscheius tipulae,0.008084101236729476,Normal
ptg001494l,0.4331681065448522,0.17164717473482863,0.6162260711030083,0.17166695522412673,0.9938547486033258,0.6046082949308753,0.16631130063965885,0.1508339376359681,0.19355465608749264,0.009453725019233378,0.6457885481828621,0.487659574468085,Oscheius dolichura,0.001198035153594476,Normal
ptg001495l,0.3677873143254014,0.036973522027875454,0.3874202370100275,0.03700131087531845,1.0,0.43317972350230405,0.05046197583511016,0.044960116026105876,0.05549375435586769,0.015051237221189086,0.6494863467517006,0.41,Oscheius dolichura,0.006684492416113654,Normal
ptg001496l,0.12438186767475758,0.047695802192275503,0.663172288058341,0.04772328164032551,1.0,0.6626728110599078,0.01990049751243781,0.02175489485134155,0.07462606551225004,0.008434070329713488,0.7287281928744808,0.6063829787234043,Oscheius dolichura,0.004786923614619655,Normal
ptg001497l,0.3956465788423841,0.08299976502500214,0.40656335460346416,0.08300973675315147,1.0,0.4308755760368663,0.08315565031982942,0.08194343727338652,0.06436632177129684,0.014977003232552433,0.40185268542629854,0.5453191489361702,Oscheius dolichura,0.00710544644921786,Normal
ptg001499l,0.35654729908815325,0.04547384563379352,0.5578851412944394,0.0455013891980576,1.0,0.5552995391705067,0.04975124378109452,0.0674401740391588,0.05954806197394521,0.014756369647205208,0.601338190813137,0.5036170212765956,Oscheius sp.,0.00041796350765863815,Normal
ptg001500l,0.18385587724384334,0.06412344019886304,0.4840474020054697,0.0641504456151633,1.0,0.5129032258064516,0.03411513859275053,0.0340826686004351,0.04954296895941672,0.002975841736293828,0.38181452952980327,0.46617021276595744,Oscheius dolichura,0.006895338447233351,Normal
ptg001501l,0.5431076704197328,0.13460357244444077,0.6472196900638105,0.13462854410394665,1.0,0.631336405529954,0.12508884150675195,0.12182741116751268,0.20211226076234387,0.012865566197375661,0.8433536382720047,0.5455319148936169,Oscheius dolichura,0.008765534298617312,Normal
ptg001502l,0.24634151402339693,0.04233260092588394,0.56563354603464,0.04236023513310744,1.0,0.5741935483870968,0.02629708599857853,0.029006526468455404,0.044845333190371525,0.002042679511039237,0.47609787597440567,0.5119148936170212,Harpalus rufipes,0.0016770529894423857,Normal
ptg001503l,0.11731389083443507,0.071086120397891,0.6030082041932545,0.07105109115942389,1.0,0.6281105990783411,0.018479033404406535,0.023205221174764323,0.058810915134294754,0.0035610795797352797,0.41777341202899343,0.562127659574468,Oscheius dolichura,0.005990797050837256,Normal
ptg001504l,0.09416047735025353,0.06501799413799214,0.662260711030082,0.06504497374127115,1.0,0.6728110599078341,0.01634683724235963,0.019579405366207395,0.054991154237924195,0.00698914521091548,0.41992730607591633,0.629787234042553,Oscheius dolichura,0.008109878698954166,Normal
ptg001505l,0.0016877640434613816,0.0,0.5583409298085689,0.0,1.0,0.5903225806451613,0.0021321961620469083,0.002175489485134155,0.017704926821422825,0.001722270283500931,0.6642544034933467,0.5229787234042553,Oscheius dolichura,0.0057998154955601275,Normal
ptg001506l,0.4724768397352352,0.04422476801371924,0.6194165907019145,0.04400913490473482,1.0,0.5944700460829491,0.06325515280739162,0.05946337926033357,0.07062536857341982,0.014695361908588944,0.7288396737187064,0.4668085106382978,Oscheius dolichura,0.003987106241168647,Normal
